Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Customer_Segment,Country,City,Region,Product_ID,Product_Name,Category,Sub_Category,Sales_Rep,Quantity,Unit_Price,Sales,Cost,Profit,Discount,Year,Month,Quarter
ORD-5038,2023-07-12,2023-07-13,First Class,CUST-9381,Customer 850,Corporate,United States,Jacksonville,East,PROD-77699,Fitness Equipment Basic,Sports,Fitness Equipment,Tom Anderson,3,191.39,488.91,298.57,190.34,0.148,2023,7,Q3
ORD-5199,2023-07-12,2023-07-19,Standard Class,CUST-8649,Customer 981,Home Office,United States,Las Vegas,West,PROD-58309,Sports Apparel Basic,Sports,Sports Apparel,Lisa Garcia,1,116.25,109.38,60.45,48.93,0.059,2023,7,Q3
ORD-4800,2023-07-13,2023-07-15,First Class,CUST-2139,Customer 35,Corporate,United States,Philadelphia,North,PROD-86882,Cameras Premium,Electronics,Cameras,Tom Anderson,4,1264.13,4261.84,3033.9,1227.94,0.157,2023,7,Q3
ORD-5393,2023-07-13,2023-07-16,Same Day,CUST-7604,Customer 622,Home Office,United States,Washington DC,East,PROD-74448,Outdoor Gear Standard,Sports,Outdoor Gear,Lisa Garcia,5,419.09,2095.43,1089.62,1005.81,0.0,2023,7,Q3
ORD-3687,2023-07-13,2023-07-17,Standard Class,CUST-7457,Customer 434,Home Office,United States,Seattle,West,PROD-91155,Jeans Premium,Clothing,Jeans,Mike Davis,9,74.54,503.97,335.45,168.52,0.249,2023,7,Q3
ORD-4619,2023-07-13,2023-07-19,Second Class,CUST-7794,Customer 261,Corporate,United States,San Francisco,West,PROD-32513,Accessories Basic,Clothing,Accessories,Mike Davis,5,145.63,728.13,364.06,364.06,0.0,2023,7,Q3
ORD-3144,2023-07-13,2023-07-18,Standard Class,CUST-6803,Customer 691,Home Office,United States,Jacksonville,East,PROD-13757,Decorations Pro,Home & Garden,Decorations,Tom Anderson,4,892.45,3569.82,1963.4,1606.42,0.0,2023,7,Q3
ORD-5179,2023-07-14,2023-07-18,Second Class,CUST-4863,Customer 196,Corporate,United States,Washington DC,East,PROD-63540,Shoes Deluxe,Clothing,Shoes,Sarah Johnson,6,273.05,1476.19,819.14,657.05,0.099,2023,7,Q3
ORD-1616,2023-07-14,2023-07-15,Same Day,CUST-2605,Customer 387,Corporate,United States,Washington DC,East,PROD-23763,Jeans Pro,Clothing,Jeans,Tom Anderson,3,166.41,499.24,249.62,249.62,0.0,2023,7,Q3
ORD-5725,2023-07-14,2023-07-18,First Class,CUST-7488,Customer 933,Home Office,United States,Phoenix,South,PROD-67569,Tablets Basic,Electronics,Tablets,Tom Anderson,1,1383.03,1383.03,829.82,553.21,0.0,2023,7,Q3
ORD-5240,2023-07-14,2023-07-17,Same Day,CUST-7519,Customer 710,Corporate,United States,Las Vegas,West,PROD-87490,T-Shirts Pro,Clothing,T-Shirts,Amanda Lee,10,148.65,1486.52,743.26,743.26,0.0,2023,7,Q3
ORD-1454,2023-07-14,2023-07-20,First Class,CUST-7627,Customer 497,Consumer,United States,Las Vegas,West,PROD-29317,Educational Basic,Books,Educational,David Wilson,2,17.55,35.11,14.04,21.06,0.0,2023,7,Q3
ORD-3522,2023-07-14,2023-07-18,Same Day,CUST-4496,Customer 917,Home Office,United States,Portland,West,PROD-76040,Educational Standard,Books,Educational,Amanda Lee,10,25.07,250.74,100.29,150.44,0.0,2023,7,Q3
ORD-4980,2023-07-15,2023-07-17,First Class,CUST-4697,Customer 357,Corporate,United States,Seattle,West,PROD-77306,Fitness Equipment Standard,Sports,Fitness Equipment,Emily Brown,3,562.22,1686.65,877.06,809.59,0.0,2023,7,Q3
ORD-2659,2023-07-15,2023-07-19,Second Class,CUST-1313,Customer 570,Corporate,United States,Portland,West,PROD-46058,Accessories Deluxe,Sports,Accessories,Tom Anderson,2,91.75,183.5,95.42,88.08,0.0,2023,7,Q3
ORD-5090,2023-07-16,2023-07-17,First Class,CUST-7049,Customer 847,Corporate,United States,Phoenix,South,PROD-67885,Furniture Standard,Home & Garden,Furniture,Amanda Lee,6,318.85,1913.07,1052.19,860.88,0.0,2023,7,Q3
ORD-3607,2023-07-16,2023-07-18,Same Day,CUST-5754,Customer 769,Corporate,United States,Washington DC,East,PROD-93318,Decorations Premium,Home & Garden,Decorations,Robert Martinez,8,564.33,4514.64,2483.05,2031.59,0.0,2023,7,Q3
ORD-2220,2023-07-16,2023-07-21,First Class,CUST-4811,Customer 38,Corporate,United States,Charlotte,East,PROD-80838,Non-Fiction Basic,Books,Non-Fiction,Amanda Lee,12,26.68,246.27,128.08,118.19,0.231,2023,7,Q3
ORD-4381,2023-07-16,2023-07-19,Same Day,CUST-3151,Customer 521,Corporate,United States,Dallas,South,PROD-29685,Smartphones Deluxe,Electronics,Smartphones,John Smith,4,426.41,1705.65,1023.39,682.26,0.0,2023,7,Q3
ORD-2425,2023-07-16,2023-07-18,Standard Class,CUST-3756,Customer 68,Corporate,United States,Miami,South,PROD-74444,Non-Fiction Standard,Books,Non-Fiction,Emily Brown,14,10.02,140.25,56.1,84.15,0.0,2023,7,Q3
ORD-4322,2023-07-16,2023-07-23,Second Class,CUST-1158,Customer 302,Consumer,United States,Charlotte,East,PROD-21328,Educational Pro,Books,Educational,Lisa Garcia,10,50.52,505.21,202.09,303.13,0.0,2023,7,Q3
ORD-1819,2023-07-17,2023-07-21,Standard Class,CUST-8511,Customer 42,Corporate,United States,Phoenix,South,PROD-58864,Tools Pro,Home & Garden,Tools,Lisa Garcia,3,559.14,1677.41,922.58,754.84,0.0,2023,7,Q3
ORD-4863,2023-07-17,2023-07-24,First Class,CUST-3822,Customer 396,Consumer,United States,Los Angeles,West,PROD-92483,Shoes Premium,Clothing,Shoes,Sarah Johnson,5,130.58,652.88,326.44,326.44,0.0,2023,7,Q3
ORD-5591,2023-07-17,2023-07-23,Standard Class,CUST-7243,Customer 843,Home Office,United States,Detroit,North,PROD-67404,Jeans Basic,Clothing,Jeans,Lisa Garcia,7,22.52,157.62,78.81,78.81,0.0,2023,7,Q3
ORD-2828,2023-07-17,2023-07-21,Standard Class,CUST-9460,Customer 986,Home Office,United States,Portland,West,PROD-68979,Plants Deluxe,Home & Garden,Plants,Tom Anderson,5,426.58,2132.89,1173.09,959.8,0.0,2023,7,Q3
ORD-1557,2023-07-17,2023-07-21,Standard Class,CUST-5279,Customer 9,Home Office,United States,Phoenix,South,PROD-55434,Accessories Basic,Clothing,Accessories,David Wilson,7,249.12,1743.85,871.92,871.92,0.0,2023,7,Q3
ORD-5619,2023-07-18,2023-07-20,Standard Class,CUST-1640,Customer 839,Corporate,United States,Houston,South,PROD-69006,Tools Standard,Home & Garden,Tools,Mike Davis,2,417.55,775.7,459.3,316.4,0.071,2023,7,Q3
ORD-1726,2023-07-18,2023-07-19,Second Class,CUST-7831,Customer 834,Home Office,United States,Boston,North,PROD-13667,Children Premium,Books,Children,Mike Davis,8,17.41,139.27,55.71,83.56,0.0,2023,7,Q3
ORD-5287,2023-07-18,2023-07-23,Second Class,CUST-9216,Customer 31,Consumer,United States,Washington DC,East,PROD-68768,Headphones Premium,Electronics,Headphones,John Smith,4,797.29,2418.27,1913.49,504.78,0.242,2023,7,Q3
ORD-3396,2023-07-18,2023-07-19,Second Class,CUST-6190,Customer 549,Corporate,United States,Dallas,South,PROD-79464,Decorations Standard,Home & Garden,Decorations,Tom Anderson,6,81.22,379.98,268.04,111.94,0.22,2023,7,Q3
ORD-4175,2023-07-18,2023-07-24,Standard Class,CUST-8618,Customer 41,Consumer,United States,Miami,South,PROD-61395,Cameras Standard,Electronics,Cameras,John Smith,2,814.76,1238.96,977.72,261.24,0.24,2023,7,Q3
ORD-1297,2023-07-19,2023-07-25,Same Day,CUST-8905,Customer 184,Home Office,United States,Las Vegas,West,PROD-82734,Non-Fiction Basic,Books,Non-Fiction,Robert Martinez,5,78.2,390.98,156.39,234.59,0.0,2023,7,Q3
ORD-5027,2023-07-20,2023-07-26,First Class,CUST-8262,Customer 958,Corporate,United States,Baltimore,East,PROD-38016,Fitness Equipment Pro,Sports,Fitness Equipment,Emily Brown,2,492.24,984.48,511.93,472.55,0.0,2023,7,Q3
ORD-1880,2023-07-20,2023-07-27,Standard Class,CUST-3488,Customer 211,Home Office,United States,Philadelphia,North,PROD-98112,Jackets Premium,Clothing,Jackets,Mike Davis,6,22.02,117.27,66.05,51.22,0.112,2023,7,Q3
ORD-4887,2023-07-21,2023-07-26,Second Class,CUST-1661,Customer 787,Corporate,United States,San Francisco,West,PROD-18335,Children Basic,Books,Children,Robert Martinez,10,13.72,137.18,54.87,82.31,0.0,2023,7,Q3
ORD-4232,2023-07-22,2023-07-25,Standard Class,CUST-9648,Customer 153,Consumer,United States,Phoenix,South,PROD-55491,Furniture Premium,Home & Garden,Furniture,David Wilson,2,470.92,801.28,518.01,283.27,0.149,2023,7,Q3
ORD-2761,2023-07-22,2023-07-24,Second Class,CUST-9128,Customer 262,Corporate,United States,Charlotte,East,PROD-81140,Tools Basic,Home & Garden,Tools,Tom Anderson,4,343.84,1375.37,756.45,618.92,0.0,2023,7,Q3
ORD-4016,2023-07-23,2023-07-29,Second Class,CUST-5051,Customer 523,Home Office,United States,Detroit,North,PROD-71712,Headphones Standard,Electronics,Headphones,Tom Anderson,5,1321.68,5258.03,3965.04,1292.99,0.204,2023,7,Q3
ORD-2588,2023-07-23,2023-07-25,First Class,CUST-9292,Customer 438,Corporate,United States,Jacksonville,East,PROD-91294,Fitness Equipment Premium,Sports,Fitness Equipment,Amanda Lee,3,32.17,78.13,50.18,27.94,0.19,2023,7,Q3
ORD-1842,2023-07-23,2023-07-28,Standard Class,CUST-9562,Customer 311,Corporate,United States,Chicago,North,PROD-39831,Laptops Standard,Electronics,Laptops,Emily Brown,5,1546.19,7730.96,4638.58,3092.39,0.0,2023,7,Q3
ORD-2814,2023-07-23,2023-07-28,First Class,CUST-8552,Customer 496,Consumer,United States,Miami,South,PROD-53074,Cameras Pro,Electronics,Cameras,Emily Brown,4,859.87,2664.0,2063.7,600.3,0.225,2023,7,Q3
ORD-1535,2023-07-23,2023-07-25,Standard Class,CUST-4175,Customer 676,Consumer,United States,San Francisco,West,PROD-98104,Accessories Deluxe,Sports,Accessories,Amanda Lee,5,124.93,624.65,324.82,299.83,0.0,2023,7,Q3
ORD-3527,2023-07-23,2023-07-27,First Class,CUST-9221,Customer 358,Consumer,United States,Washington DC,East,PROD-52160,Plants Basic,Home & Garden,Plants,Emily Brown,6,238.15,1278.46,785.9,492.57,0.105,2023,7,Q3
ORD-1945,2023-07-23,2023-07-28,Same Day,CUST-9178,Customer 444,Home Office,United States,Las Vegas,West,PROD-73877,Jeans Pro,Clothing,Jeans,Mike Davis,6,288.2,1530.95,864.61,666.34,0.115,2023,7,Q3
ORD-1693,2023-07-24,2023-07-25,Same Day,CUST-6207,Customer 833,Home Office,United States,Portland,West,PROD-35838,Fitness Equipment Pro,Sports,Fitness Equipment,Emily Brown,4,310.72,1242.9,646.31,596.59,0.0,2023,7,Q3
ORD-4700,2023-07-24,2023-07-26,First Class,CUST-9743,Customer 261,Home Office,United States,New York,North,PROD-53630,Accessories Premium,Sports,Accessories,Lisa Garcia,4,417.55,1357.33,868.51,488.82,0.187,2023,7,Q3
ORD-3564,2023-07-24,2023-07-30,Same Day,CUST-4584,Customer 354,Consumer,United States,Seattle,West,PROD-97333,Laptops Pro,Electronics,Laptops,Emily Brown,2,394.07,694.68,472.88,221.79,0.119,2023,7,Q3
ORD-3432,2023-07-24,2023-07-25,Same Day,CUST-1834,Customer 803,Home Office,United States,Los Angeles,West,PROD-20400,Jeans Basic,Clothing,Jeans,Amanda Lee,5,268.69,1172.14,671.72,500.42,0.128,2023,7,Q3
ORD-3037,2023-07-25,2023-08-01,Second Class,CUST-2632,Customer 447,Home Office,United States,Boston,North,PROD-86060,Furniture Basic,Home & Garden,Furniture,David Wilson,1,55.65,55.65,30.61,25.04,0.0,2023,7,Q3
ORD-3324,2023-07-25,2023-07-29,Same Day,CUST-1803,Customer 51,Corporate,United States,Boston,North,PROD-75483,Fitness Equipment Basic,Sports,Fitness Equipment,Mike Davis,6,120.65,553.2,376.43,176.77,0.236,2023,7,Q3
ORD-1745,2023-07-26,2023-08-01,Standard Class,CUST-7269,Customer 394,Home Office,United States,Los Angeles,West,PROD-39419,Supplements Standard,Sports,Supplements,John Smith,4,130.05,520.18,270.49,249.69,0.0,2023,7,Q3
ORD-5331,2023-07-26,2023-07-31,Standard Class,CUST-9787,Customer 572,Corporate,United States,Richmond,East,PROD-74521,Outdoor Gear Standard,Sports,Outdoor Gear,John Smith,2,290.48,580.96,302.1,278.86,0.0,2023,7,Q3
ORD-3303,2023-07-26,2023-07-29,Standard Class,CUST-2570,Customer 2,Home Office,United States,Phoenix,South,PROD-76245,Jeans Deluxe,Clothing,Jeans,John Smith,2,225.27,450.54,225.27,225.27,0.0,2023,7,Q3
ORD-2113,2023-07-26,2023-08-01,Same Day,CUST-1891,Customer 465,Home Office,United States,Detroit,North,PROD-92515,Tablets Deluxe,Electronics,Tablets,Mike Davis,2,1755.5,3510.99,2106.6,1404.4,0.0,2023,7,Q3
ORD-3865,2023-07-26,2023-07-29,Standard Class,CUST-7626,Customer 506,Consumer,United States,Baltimore,East,PROD-79473,Accessories Deluxe,Clothing,Accessories,John Smith,1,214.99,214.99,107.5,107.5,0.0,2023,7,Q3
ORD-4036,2023-07-27,2023-07-28,First Class,CUST-5538,Customer 721,Corporate,United States,New York,North,PROD-83579,Children Pro,Books,Children,Mike Davis,5,29.64,111.61,59.28,52.33,0.247,2023,7,Q3
ORD-1642,2023-07-27,2023-07-30,First Class,CUST-2744,Customer 740,Consumer,United States,Philadelphia,North,PROD-95699,Shoes Premium,Clothing,Shoes,Tom Anderson,10,173.25,1732.46,866.23,866.23,0.0,2023,7,Q3
ORD-4950,2023-07-27,2023-07-28,Same Day,CUST-7953,Customer 395,Corporate,United States,Miami,South,PROD-56570,Jeans Standard,Clothing,Jeans,Amanda Lee,4,161.58,578.49,323.15,255.34,0.105,2023,7,Q3
ORD-4193,2023-07-27,2023-08-02,Standard Class,CUST-2012,Customer 450,Corporate,United States,New York,North,PROD-19357,Plants Premium,Home & Garden,Plants,Emily Brown,3,898.3,2236.25,1482.19,754.06,0.17,2023,7,Q3
ORD-5055,2023-07-27,2023-08-03,Second Class,CUST-4335,Customer 273,Consumer,United States,Phoenix,South,PROD-46652,Cameras Basic,Electronics,Cameras,Tom Anderson,5,1879.31,9396.57,5637.94,3758.63,0.0,2023,7,Q3
ORD-4975,2023-07-28,2023-08-04,Second Class,CUST-7149,Customer 749,Consumer,United States,Jacksonville,East,PROD-90784,Jackets Pro,Clothing,Jackets,David Wilson,10,180.56,1805.61,902.8,902.8,0.0,2023,7,Q3
ORD-4789,2023-07-29,2023-08-03,Second Class,CUST-7116,Customer 597,Corporate,United States,Los Angeles,West,PROD-63184,Smartphones Premium,Electronics,Smartphones,Emily Brown,5,1468.26,6789.47,4404.77,2384.7,0.075,2023,7,Q3
ORD-5319,2023-07-29,2023-08-02,Second Class,CUST-4312,Customer 935,Consumer,United States,Detroit,North,PROD-35145,Headphones Premium,Electronics,Headphones,Amanda Lee,2,291.39,536.57,349.66,186.9,0.079,2023,7,Q3
ORD-4174,2023-07-29,2023-07-30,Same Day,CUST-7158,Customer 293,Corporate,United States,Portland,West,PROD-88130,Sports Apparel Basic,Sports,Sports Apparel,Robert Martinez,4,357.51,1430.05,743.63,686.42,0.0,2023,7,Q3
ORD-1598,2023-07-29,2023-08-04,Standard Class,CUST-3225,Customer 945,Consumer,United States,Los Angeles,West,PROD-21855,Shoes Premium,Clothing,Shoes,Jessica Taylor,4,279.9,1119.59,559.8,559.8,0.0,2023,7,Q3
ORD-3002,2023-07-30,2023-08-03,Standard Class,CUST-5921,Customer 898,Consumer,United States,Portland,West,PROD-93307,Educational Deluxe,Books,Educational,Tom Anderson,14,45.32,570.71,253.78,316.93,0.1,2023,7,Q3
ORD-1630,2023-07-30,2023-08-01,First Class,CUST-4251,Customer 486,Consumer,United States,Dallas,South,PROD-75842,Tablets Deluxe,Electronics,Tablets,Sarah Johnson,2,457.47,914.94,548.97,365.98,0.0,2023,7,Q3
ORD-5804,2023-07-31,2023-08-01,Second Class,CUST-6838,Customer 982,Home Office,United States,Atlanta,South,PROD-56376,Educational Premium,Books,Educational,Jessica Taylor,4,64.23,256.93,102.77,154.16,0.0,2023,7,Q3
ORD-5441,2023-07-31,2023-08-04,First Class,CUST-1382,Customer 351,Consumer,United States,Jacksonville,East,PROD-36509,Decorations Pro,Home & Garden,Decorations,Jessica Taylor,2,543.56,1087.12,597.92,489.2,0.0,2023,7,Q3
ORD-1224,2023-07-31,2023-08-02,Same Day,CUST-7438,Customer 586,Consumer,United States,New York,North,PROD-30132,Kitchen Appliances Pro,Home & Garden,Kitchen Appliances,Jessica Taylor,6,32.32,152.27,106.65,45.61,0.215,2023,7,Q3
ORD-2315,2023-07-31,2023-08-04,Standard Class,CUST-6414,Customer 772,Home Office,United States,Houston,South,PROD-39021,Children Premium,Books,Children,David Wilson,12,27.02,249.86,129.69,120.17,0.229,2023,7,Q3
ORD-4966,2023-07-31,2023-08-02,Standard Class,CUST-1370,Customer 839,Home Office,United States,San Francisco,West,PROD-42795,Fitness Equipment Premium,Sports,Fitness Equipment,Robert Martinez,6,594.37,3005.81,1854.42,1151.39,0.157,2023,7,Q3
ORD-3853,2023-07-31,2023-08-07,Same Day,CUST-2218,Customer 682,Consumer,United States,San Francisco,West,PROD-28446,Tablets Pro,Electronics,Tablets,John Smith,3,137.36,317.64,247.24,70.4,0.229,2023,7,Q3
ORD-5016,2023-07-31,2023-08-06,Same Day,CUST-8077,Customer 854,Consumer,United States,Portland,West,PROD-90083,Cameras Basic,Electronics,Cameras,Robert Martinez,1,1409.59,1409.59,845.75,563.83,0.0,2023,7,Q3
ORD-3276,2023-07-31,2023-08-07,Same Day,CUST-9363,Customer 586,Corporate,United States,Washington DC,East,PROD-47763,Fitness Equipment Basic,Sports,Fitness Equipment,David Wilson,6,191.03,1012.65,596.0,416.64,0.116,2023,7,Q3
ORD-4855,2023-08-01,2023-08-02,Second Class,CUST-4861,Customer 236,Corporate,United States,Portland,West,PROD-86257,Tablets Premium,Electronics,Tablets,Amanda Lee,4,1570.49,6281.98,3769.19,2512.79,0.0,2023,8,Q3
ORD-4191,2023-08-01,2023-08-02,Standard Class,CUST-1607,Customer 478,Consumer,United States,San Francisco,West,PROD-70320,Accessories Deluxe,Clothing,Accessories,John Smith,2,224.67,449.34,224.67,224.67,0.0,2023,8,Q3
ORD-3092,2023-08-01,2023-08-07,Same Day,CUST-5998,Customer 396,Corporate,United States,Charlotte,East,PROD-32873,Educational Deluxe,Books,Educational,David Wilson,4,74.48,297.93,119.17,178.76,0.0,2023,8,Q3
ORD-5675,2023-08-02,2023-08-06,First Class,CUST-6298,Customer 82,Consumer,United States,Richmond,East,PROD-65870,Jackets Pro,Clothing,Jackets,Sarah Johnson,1,198.36,198.36,99.18,99.18,0.0,2023,8,Q3
ORD-5932,2023-08-02,2023-08-08,Same Day,CUST-8917,Customer 626,Corporate,United States,Atlanta,South,PROD-98771,Outdoor Gear Deluxe,Sports,Outdoor Gear,Lisa Garcia,6,527.46,3164.75,1645.67,1519.08,0.0,2023,8,Q3
ORD-2556,2023-08-02,2023-08-05,Same Day,CUST-4879,Customer 351,Consumer,United States,Atlanta,South,PROD-27322,Comics Standard,Books,Comics,Tom Anderson,1,74.28,74.28,29.71,44.57,0.0,2023,8,Q3
ORD-4621,2023-08-03,2023-08-08,Same Day,CUST-7557,Customer 541,Consumer,United States,Baltimore,East,PROD-92018,Kitchen Appliances Standard,Home & Garden,Kitchen Appliances,Lisa Garcia,8,719.34,5754.69,3165.08,2589.61,0.0,2023,8,Q3
ORD-3883,2023-08-03,2023-08-05,First Class,CUST-7272,Customer 164,Consumer,United States,Washington DC,East,PROD-75717,Jackets Premium,Clothing,Jackets,Mike Davis,1,143.44,143.44,71.72,71.72,0.0,2023,8,Q3
ORD-2569,2023-08-03,2023-08-04,Same Day,CUST-3751,Customer 612,Consumer,United States,San Francisco,West,PROD-29584,Tools Pro,Home & Garden,Tools,Lisa Garcia,8,565.38,3664.21,2487.68,1176.53,0.19,2023,8,Q3
ORD-4694,2023-08-03,2023-08-10,Second Class,CUST-6316,Customer 482,Consumer,United States,Washington DC,East,PROD-62880,T-Shirts Standard,Clothing,T-Shirts,David Wilson,3,249.42,748.26,374.13,374.13,0.0,2023,8,Q3
ORD-4689,2023-08-03,2023-08-07,Second Class,CUST-8231,Customer 368,Home Office,United States,Boston,North,PROD-67307,Jackets Premium,Clothing,Jackets,David Wilson,9,113.85,1024.68,512.34,512.34,0.0,2023,8,Q3
ORD-3532,2023-08-03,2023-08-07,Same Day,CUST-6246,Customer 227,Consumer,United States,Charlotte,East,PROD-54658,Jackets Pro,Clothing,Jackets,Robert Martinez,4,208.2,832.8,416.4,416.4,0.0,2023,8,Q3
ORD-4777,2023-08-03,2023-08-07,Standard Class,CUST-4520,Customer 280,Home Office,United States,Seattle,West,PROD-10459,Headphones Premium,Electronics,Headphones,Sarah Johnson,4,1212.82,4851.28,2910.77,1940.51,0.0,2023,8,Q3
ORD-2629,2023-08-04,2023-08-09,Standard Class,CUST-2883,Customer 435,Corporate,United States,Jacksonville,East,PROD-10386,Headphones Premium,Electronics,Headphones,Jessica Taylor,1,1900.78,1900.78,1140.47,760.31,0.0,2023,8,Q3
ORD-1602,2023-08-04,2023-08-05,Same Day,CUST-9231,Customer 706,Corporate,United States,Richmond,East,PROD-85232,T-Shirts Basic,Clothing,T-Shirts,David Wilson,4,157.61,630.43,315.21,315.21,0.0,2023,8,Q3
ORD-2650,2023-08-04,2023-08-08,Same Day,CUST-4043,Customer 513,Home Office,United States,Houston,South,PROD-49053,Kitchen Appliances Deluxe,Home & Garden,Kitchen Appliances,David Wilson,8,401.53,2882.22,1766.74,1115.48,0.103,2023,8,Q3
ORD-1400,2023-08-04,2023-08-10,Same Day,CUST-2507,Customer 59,Consumer,United States,New York,North,PROD-88563,Kitchen Appliances Pro,Home & Garden,Kitchen Appliances,Emily Brown,2,104.16,208.31,114.57,93.74,0.0,2023,8,Q3
ORD-1378,2023-08-04,2023-08-05,Standard Class,CUST-6102,Customer 628,Home Office,United States,Miami,South,PROD-68150,Outdoor Gear Pro,Sports,Outdoor Gear,Robert Martinez,2,40.67,81.34,42.3,39.04,0.0,2023,8,Q3
ORD-1413,2023-08-05,2023-08-10,Standard Class,CUST-3345,Customer 656,Home Office,United States,Atlanta,South,PROD-69038,Children Basic,Books,Children,Robert Martinez,4,74.67,298.67,119.47,179.2,0.0,2023,8,Q3
ORD-3153,2023-08-05,2023-08-07,Second Class,CUST-4923,Customer 42,Home Office,United States,Los Angeles,West,PROD-49550,Tools Deluxe,Home & Garden,Tools,Amanda Lee,5,107.18,535.9,294.75,241.16,0.0,2023,8,Q3
ORD-4968,2023-08-05,2023-08-06,First Class,CUST-1627,Customer 416,Home Office,United States,Washington DC,East,PROD-48946,Decorations Standard,Home & Garden,Decorations,Jessica Taylor,2,666.33,1063.95,732.97,330.98,0.202,2023,8,Q3
ORD-4048,2023-08-05,2023-08-09,Same Day,CUST-1470,Customer 765,Home Office,United States,Los Angeles,West,PROD-25262,Smartphones Basic,Electronics,Smartphones,Tom Anderson,1,1352.98,1263.88,811.79,452.09,0.066,2023,8,Q3
ORD-5879,2023-08-05,2023-08-10,Second Class,CUST-9599,Customer 765,Corporate,United States,Houston,South,PROD-51367,Supplements Deluxe,Sports,Supplements,Mike Davis,3,308.8,926.39,481.72,444.67,0.0,2023,8,Q3
ORD-1695,2023-08-06,2023-08-09,Second Class,CUST-9643,Customer 41,Home Office,United States,Philadelphia,North,PROD-19104,Jackets Basic,Clothing,Jackets,John Smith,2,251.36,502.72,251.36,251.36,0.0,2023,8,Q3
ORD-2363,2023-08-06,2023-08-08,Second Class,CUST-4171,Customer 822,Consumer,United States,Philadelphia,North,PROD-49619,Educational Pro,Books,Educational,Robert Martinez,7,41.34,248.4,115.76,132.64,0.142,2023,8,Q3
ORD-1302,2023-08-06,2023-08-11,Standard Class,CUST-5531,Customer 232,Consumer,United States,Richmond,East,PROD-69607,Accessories Basic,Sports,Accessories,Emily Brown,5,26.67,113.2,69.35,43.85,0.151,2023,8,Q3
ORD-3051,2023-08-06,2023-08-12,First Class,CUST-6123,Customer 474,Consumer,United States,Richmond,East,PROD-50594,Accessories Premium,Sports,Accessories,David Wilson,1,512.75,445.79,266.63,179.16,0.131,2023,8,Q3
ORD-3280,2023-08-06,2023-08-12,Same Day,CUST-5345,Customer 945,Consumer,United States,Portland,West,PROD-67197,Sports Apparel Basic,Sports,Sports Apparel,Sarah Johnson,2,137.55,275.1,143.05,132.05,0.0,2023,8,Q3
ORD-5193,2023-08-06,2023-08-07,Standard Class,CUST-2981,Customer 931,Corporate,United States,Miami,South,PROD-92456,Shoes Pro,Clothing,Shoes,Robert Martinez,10,99.68,996.75,498.38,498.38,0.0,2023,8,Q3
ORD-4278,2023-08-06,2023-08-12,First Class,CUST-5080,Customer 717,Consumer,United States,Richmond,East,PROD-29151,Kitchen Appliances Premium,Home & Garden,Kitchen Appliances,Tom Anderson,6,404.29,2255.37,1334.14,921.22,0.07,2023,8,Q3
ORD-1314,2023-08-06,2023-08-12,Same Day,CUST-2285,Customer 391,Consumer,United States,Portland,West,PROD-70785,Decorations Standard,Home & Garden,Decorations,David Wilson,3,586.31,1758.92,967.4,791.51,0.0,2023,8,Q3
ORD-2029,2023-08-06,2023-08-12,Second Class,CUST-5260,Customer 162,Consumer,United States,Las Vegas,West,PROD-22599,T-Shirts Basic,Clothing,T-Shirts,Robert Martinez,10,81.66,711.54,408.31,303.23,0.129,2023,8,Q3
ORD-5417,2023-08-07,2023-08-14,Same Day,CUST-4011,Customer 860,Consumer,United States,Baltimore,East,PROD-28436,Sports Apparel Deluxe,Sports,Sports Apparel,Emily Brown,6,353.65,2121.91,1103.39,1018.52,0.0,2023,8,Q3
ORD-1627,2023-08-07,2023-08-11,Standard Class,CUST-6427,Customer 923,Corporate,United States,Portland,West,PROD-97321,Laptops Standard,Electronics,Laptops,Mike Davis,4,1922.43,7689.71,4613.83,3075.88,0.0,2023,8,Q3
ORD-1416,2023-08-07,2023-08-08,Standard Class,CUST-8425,Customer 45,Corporate,United States,Richmond,East,PROD-80433,Jackets Standard,Clothing,Jackets,John Smith,3,238.94,716.81,358.41,358.41,0.0,2023,8,Q3
ORD-3111,2023-08-08,2023-08-14,Second Class,CUST-7406,Customer 862,Home Office,United States,Phoenix,South,PROD-89787,Children Pro,Books,Children,Tom Anderson,5,76.47,311.92,152.95,158.97,0.184,2023,8,Q3
ORD-4781,2023-08-08,2023-08-09,First Class,CUST-9487,Customer 257,Consumer,United States,Houston,South,PROD-66316,Supplements Pro,Sports,Supplements,Mike Davis,3,122.84,368.52,191.63,176.89,0.0,2023,8,Q3
ORD-2568,2023-08-08,2023-08-11,First Class,CUST-1267,Customer 646,Consumer,United States,New York,North,PROD-81831,Kitchen Appliances Deluxe,Home & Garden,Kitchen Appliances,Sarah Johnson,7,331.64,2321.47,1276.81,1044.66,0.0,2023,8,Q3
ORD-3913,2023-08-08,2023-08-15,Second Class,CUST-5666,Customer 620,Corporate,United States,Los Angeles,West,PROD-20956,Fiction Pro,Books,Fiction,Amanda Lee,1,50.81,50.81,20.32,30.49,0.0,2023,8,Q3
ORD-2421,2023-08-08,2023-08-09,Standard Class,CUST-8848,Customer 570,Home Office,United States,Seattle,West,PROD-98404,Accessories Basic,Sports,Accessories,Robert Martinez,2,146.99,293.98,152.87,141.11,0.0,2023,8,Q3
